time,x,y,theta,left_vel,right_vel
0.0,1.0,0.0,1.5707963267948966,0.09773843811168245,0.1682164955255487
0.05,0.9999778963230773,0.006648677389210442,1.577445641048963,0.09772260985539828,0.16821468868575706
0.1,0.9999115862694545,0.013296179109678537,1.5840976012106571,0.09767512369314378,0.16820927813668696
0.15000000000000002,0.9998010727705235,0.019941329700552457,1.5907548553317998,0.0975959754459003,0.168200293793548
0.2,0.9996463607117936,0.026582954116724653,1.5974200557531826,0.09748515815264899,0.16818778552929434
0.25,0.9994474569326756,0.03321987793661209,1.6040958612504908,0.09734266207658117,0.1681718231958727
0.30000000000000004,0.9992043702261793,0.03985092756982624,1.6107849391819025,0.09716847471417792,0.16815249665364876
0.35000000000000003,0.9989171113385246,0.046474930464696106,1.6174899676378294,0.09696258080754946,0.1681299158086871
0.4,0.9985856929686668,0.05309071531560752,1.6242136375931904,0.09672496236053955,0.1681042106574604
0.45,0.9982101297677352,0.05969711227012217,1.6309586550625144,0.09645559865922534,0.1680755313384599
0.5,0.997790438338385,0.06629295313583963,1.6377277432580404,0.09615446629756699,0.16804404819006954
0.55,0.9973266372340637,0.07287707158696587,1.6445236447508471,0.09582153920909797,0.1680099518139493
0.6000000000000001,0.996818746958191,0.07944830337055164,1.6513491236348743,0.09545678870568691,0.16797345314304796
0.65,0.9962667899632518,0.0860054865123644,1.6582069676935023,0.09506018352455305,0.16793478351323204
0.7000000000000001,0.9956707906498045,0.09254746152235731,1.6650999905681374,0.09463168988487858,0.16789419473737183
0.75,0.9950307753654014,0.09907307159969879,1.672031033928001,0.09417127155553165,0.16785195918056814
0.8,0.994346772403425,0.10558116283732683,1.6790029696400297,0.09367888993560011,0.16780836983503325
0.8500000000000001,0.9936188120018359,0.11207058442599131,1.6860187019374855,0.09315450414963265,0.16776374039295344
0.9,0.9928469263418374,0.11854018885774875,1.6930811695855092,0.09259807115969994,0.1677184053154585
0.9500000000000001,0.9920311495464518,0.12498883212887324,1.7001933480414595,0.09200954589661686,0.16767271989560245
1.0,0.9911715176790128,0.13141537394214767,1.7073582516074362,0.09138888141291654,0.1676270603130212
1.05,0.9902680687415704,0.13781867790849958,1.7145789355718974,0.09073602906043599,0.16758182367766877
1.1,0.9893208426732113,0.14419761174794604,1.7218584983367393,0.09005093869566061,0.16753742805975086
1.1500000000000001,0.9883298813482938,0.15055104748981174,1.7292000835256067,0.0893335589162897,0.1674943125026624
1.2000000000000002,0.9872952285745957,0.1568778616721852,1.7366068820685487,0.08858383733282008,0.1674529370153988
1.25,0.9862169300913782,0.1631769355405778,1.7440821342574024,0.0878017208793075,0.1674137825405449
1.3,0.985095033567364,0.16944715524575016,1.7516291317654964,0.0869871561678561,0.1673773508935458
1.35,0.9839295885986297,0.17568741204067134,1.7592512196243857,0.08614008989180431,0.16734416466853652
1.4000000000000001,0.9827206467064133,0.18189660247657574,1.7669517981493823,0.08526046928302315,0.167314767105539
1.4500000000000002,0.9814682613348369,0.18807362859808316,1.7747343248045853,0.08434824262922373,0.16728972191333652
1.5,0.9801724878485438,0.19421739813734737,1.7826023159969877,0.0834033598576813,0.16726961304179386
1.55,0.9788333835302511,0.20032682470719929,1.790559348787982,0.0824257731923278,0.1672550443968142
1.6,0.9774510075782169,0.2064008279932498,1.7986090625092326,0.08141543789174105,0.16724663949050475
1.6500000000000001,0.9760254211036244,0.21243833394491923,1.806755160268421,0.08037231307616868,0.1672450410184617
1.7000000000000002,0.9745566871278792,0.21843827496535878,1.815001410328769,0.07929636265236514,0.16725091035538664
1.75,0.9730448705798238,0.22439959010023108,1.8233516473445204,0.0781875563456914,0.1672649269595028
1.8,0.9714900382928674,0.23032122522531615,1.831809773432711,0.07704587084962541,0.1672877876754598
1.85,0.969892259002031,0.23620213323290926,1.840379759059544,0.07587129110355312,0.16732020592459898
1.9000000000000001,0.9682516033409092,0.24204127421697852,1.8490656437175437,0.07466381171045142,0.16736291077059848
1.9500000000000002,0.9665681438385472,0.24783761565704884,1.8578715363673572,0.07342343850682845,0.16741664584763977
2.0,0.9648419549162349,0.2535901326007796,1.8668016156156158,0.07215019029804479,0.16748216813733532
2.0500000000000003,0.9630731128842169,0.25929780784520495,1.8758601295976511,0.0708441007728908,0.16756024657974264
2.1,0.9612616959383189,0.26495963211660245,1.8850513955310915,0.0695052206120305,0.16765166050287322
2.15,0.9594077841564905,0.2705746042489613,1.8943797989034414,0.06813361980561985,0.1677571978541999
2.2,0.9575114594952661,0.27614173136101505,1.9038497922536646,0.06672939019605535,0.16787765321678827
2.25,0.9555728057861407,0.28166002903181103,1.91346589350459,0.06529264826237853,0.1680138255918494
2.3000000000000003,0.9535919087318652,0.28712852147478246,1.9232326837996228,0.06382353816333025,0.16816651592875573
2.35,0.9515688559026563,0.29254624171029475,1.9331548047937896,0.06232223505638531,0.1683365243829076
2.4000000000000004,0.9495037367323264,0.2979122317366337,1.9432369553456488,0.06078894871026085,0.1685246472813216
2.45,0.9473966425143293,0.3032255426994067,1.9534838875530094,0.059223927428347194,0.16873167377546983
2.5,0.9452476663977248,0.30848523505932623,1.9639004020718427,0.057627462300202485,0.16895838216078135
2.5500000000000003,0.9430569033830605,0.31369037875834627,1.9744913426542365,0.05599989179763073,0.16920553584237205
2.6,0.9408244503181721,0.31884005338412175,1.9852615898378227,0.054341606730866444,0.16947387892706145
2.6500000000000004,0.938550405893902,0.3239333483327632,1.9962160537158653,0.05265305557894537,0.16976413142262722
2.7,0.9362348706397372,0.3289693629698563,2.007359665714217,0.050934750206379054,0.17007698402661955
2.75,0.9338779469193637,0.33394720678971873,2.018697369298752,0.04918727197568273,0.17041309248898664
2.8000000000000003,0.9314797389261423,0.3388659995728661,2.0302341095347436,0.04741127826204865,0.17077307153534294
2.85,0.9290403526785026,0.34372487154165904,2.041974821418181,0.04560750937240629,0.1711574883410364
2.9000000000000004,0.9265598960152555,0.34852296351410345,2.0539244168982598,0.04377679586617848,0.17156685555034384
2.95,0.9240384785908264,0.3532594270557777,2.066087770510539,0.04192006626911561,0.17200162384024875
3.0,0.9214762118704076,0.3579334246298592,2.078469703541601,0.04003835516457435,0.1724621740344411
3.0500000000000003,0.9188732091250307,0.36254412974522393,2.0910749666487827,0.03813281163840296,0.1729488087805286
3.1,0.916229585426559,0.36709072710259233,2.1039082208628455,0.03620470804410568,0.1734617438120622
3.1500000000000004,0.9135454576426009,0.3715724127386971,2.1169740169076072,0.03425544904411933,0.17400109882694487
3.2,0.910820944431343,0.3759883941684459,2.13027677277878,0.032286580870773074,0.17456688802518017
3.25,0.908056166236305,0.38033789052505423,2.143820749534875,0.030299800736800386,0.1751590103617768
3.3000000000000003,0.9052512452810147,0.3846201326981244,2.1576100252662846,0.02829696631012818,0.1757772395849642
3.35,0.9024063055636056,0.388834363469645,2.1716484672248093,0.02628010515113928,0.17642121414566797
